t,x,y,z,qw,qx,qy,qz
96.7707178,22.85784912109375,-9.43298053741455,1.0316749811172485,-0.28296712040901184,-0.0067479233257472515,0.0002627740614116192,-0.9591058492660522
96.8338579,22.88986587524414,-9.4555082321167,1.032004714012146,-0.2829569876194,-0.008602737449109554,0.0012098688166588545,-0.9590932726860046
96.8968019,22.9197940826416,-9.476725578308105,1.032199740409851,-0.2829490602016449,-0.010549986734986305,0.002223232528194785,-0.9590744376182556
96.9598119,22.9489688873291,-9.49753475189209,1.0320945978164673,-0.28293099999427795,-0.016222210600972176,0.004652040079236031,-0.9589918255805969
97.0228263,22.975757598876953,-9.516730308532715,1.0314888954162598,-0.28291055560112,-0.020625069737434387,0.006510036997497082,-0.9589024186134338
97.0859279,23.00263786315918,-9.536044120788574,1.0336896181106567,-0.28289929032325745,-0.023724675178527832,0.008213366381824017,-0.9588210582733154
97.1489458,23.029150009155273,-9.555103302001953,1.0373660326004028,-0.28290048241615295,-0.025754865258932114,0.009840992279350758,-0.9587529301643372
97.2120395,23.052703857421875,-9.571961402893066,1.04066801071167,-0.28291118144989014,-0.026842573657631874,0.01121170911937952,-0.9587048888206482
97.2749109,23.07447624206543,-9.587377548217773,1.0434452295303345,-0.28292787075042725,-0.027330728247761726,0.012386742047965527,-0.9586717486381531
97.3379174,23.09445571899414,-9.601245880126953,1.0457059144973755,-0.28294822573661804,-0.027381664142012596,0.013357654213905334,-0.9586512446403503
97.4007523,23.11182975769043,-9.612950325012207,1.0474539995193481,-0.2829696238040924,-0.02713184244930744,0.014089896343648434,-0.9586415886878967
97.4638439,23.12912368774414,-9.624080657958984,1.0490118265151978,-0.2829935848712921,-0.02661123313009739,0.014680201187729836,-0.9586401581764221
97.5270449,23.143909454345703,-9.63296890258789,1.050215721130371,-0.28301575779914856,-0.025939172133803368,0.015038655139505863,-0.9586464762687683
97.5899582,23.15707778930664,-9.640151023864746,1.0511999130249023,-0.283036470413208,-0.025144139304757118,0.01520496979355812,-0.9586589932441711
97.6529469,23.16868782043457,-9.645638465881348,1.0520069599151611,-0.28305527567863464,-0.024261625483632088,0.015189272351562977,-0.9586763381958008
97.7153265,23.178361892700195,-9.649301528930664,1.0526394844055176,-0.28307121992111206,-0.023364417254924774,0.015015899203717709,-0.958696722984314
97.778814,23.187135696411133,-9.651542663574219,1.05318284034729,-0.2830856144428253,-0.02238275483250618,0.014679712243378162,-0.9587210416793823
97.8413559,23.194549560546875,-9.652186393737793,1.05361807346344,-0.28309786319732666,-0.02137617953121662,0.014199050143361092,-0.9587476849555969
97.9044972,23.200668334960938,-9.651290893554688,1.0539566278457642,-0.2831079661846161,-0.020356997847557068,0.013587943278253078,-0.9587756991386414
97.9675963,23.205562591552734,-9.648923873901367,1.0542064905166626,-0.2831155061721802,-0.01933467760682106,0.012860732153058052,-0.958804726600647
98.0305263,23.209291458129883,-9.645164489746094,1.0543723106384277,-0.2831211984157562,-0.01831657625734806,0.012031790800392628,-0.9588337540626526
98.0935195,23.211912155151367,-9.640097618103027,1.0544580221176147,-0.2831248641014099,-0.017308304086327553,0.011115348897874355,-0.9588624835014343
98.156624,23.213478088378906,-9.633808135986328,1.0544660091400146,-0.28312668204307556,-0.016314029693603516,0.010125380009412766,-0.9588902592658997
98.2195515,23.214046478271484,-9.626398086547852,1.054398536682129,-0.28312745690345764,-0.015336880460381508,0.009075391106307507,-0.9589167237281799
98.2820816,23.213666915893555,-9.617964744567871,1.0542576313018799,-0.2831268906593323,-0.01437902357429266,0.007978575304150581,-0.9589415192604065
98.3454141,23.212385177612305,-9.60861587524414,1.0540456771850586,-0.28312525153160095,-0.013441845774650574,0.006847422569990158,-0.9589643478393555
98.4084692,23.210250854492188,-9.59844970703125,1.0537649393081665,-0.28312239050865173,-0.012526402249932289,0.005693934392184019,-0.9589850306510925
98.4714857,23.207298278808594,-9.587575912475586,1.0534191131591797,-0.28311869502067566,-0.011633060872554779,0.004529282916337252,-0.9590036869049072
98.5345631,23.203571319580078,-9.576102256774902,1.0530117750167847,-0.28311416506767273,-0.010761591605842113,0.003363922005519271,-0.9590199589729309
98.5977328,23.19911003112793,-9.564132690429688,1.0525473356246948,-0.2831089496612549,-0.009911621920764446,0.002207704819738865,-0.9590340256690979
98.6606538,23.193958282470703,-9.551777839660645,1.052031397819519,-0.2831032872200012,-0.009082659147679806,0.0010696521494537592,-0.9590458869934082
98.723523,23.188148498535156,-9.539139747619629,1.051469326019287,-0.28309720754623413,-0.008274087682366371,-4.181056283414364e-05,-0.9590555429458618
98.7868909,23.181716918945312,-9.526315689086914,1.0508671998977661,-0.2830907702445984,-0.007484975270926952,-0.0011191293597221375,-0.9590632319450378
98.8497827,23.174701690673828,-9.513406753540039,1.0502310991287231,-0.28308427333831787,-0.006714539602398872,-0.0021555337589234114,-0.9590691328048706
98.9127461,23.167137145996094,-9.500506401062012,1.0495679378509521,-0.28307756781578064,-0.005961939692497253,-0.003144947113469243,-0.9590733647346497
98.9760293,23.159055709838867,-9.487707138061523,1.0488840341567993,-0.28307080268859863,-0.005226307548582554,-0.004082043655216694,-0.9590761661529541
99.0390128,23.150074005126953,-9.474496841430664,1.0481524467468262,-0.2830635905265808,-0.0044730715453624725,-0.005002696067094803,-0.9590776562690735
99.1019854,23.141490936279297,-9.462743759155273,1.0474803447723389,-0.28305718302726746,-0.0038031486328691244,-0.0057817138731479645,-0.9590780735015869
99.1650031,23.131614685058594,-9.450179100036621,1.0467389822006226,-0.28305044770240784,-0.003082072362303734,-0.006571355275809765,-0.9590775966644287
99.2281545,23.121801376342773,-9.438613891601562,1.0460360050201416,-0.2830441892147064,-0.002408611821010709,-0.007256762124598026,-0.9590764045715332
99.2916043,23.11164665222168,-9.427536010742188,1.0453424453735352,-0.2830377221107483,-0.0017493515042588115,-0.007873325608670712,-0.9590749740600586
99.3546188,23.1011905670166,-9.41700553894043,1.044663429260254,-0.28303131461143494,-0.001104141236282885,-0.008419601246714592,-0.9590731263160706
99.4174016,23.090463638305664,-9.407076835632324,1.0440030097961426,-0.2830255329608917,-0.00047302330494858325,-0.008894735015928745,-0.9590710401535034
99.4805382,23.079504013061523,-9.397798538208008,1.0433647632598877,-0.28301939368247986,0.0001439373445464298,-0.00929836742579937,-0.9590691924095154
99.5433906,23.068349838256836,-9.389216423034668,1.0427520275115967,-0.2830130159854889,0.0007464342634193599,-0.009630654007196426,-0.9590674638748169
99.606464,23.057037353515625,-9.381366729736328,1.0421665906906128,-0.2830069363117218,0.0013340269215404987,-0.009892182424664497,-0.9590659737586975
99.6691562,23.045608520507812,-9.374283790588379,1.041610598564148,-0.2830008268356323,0.0019061516504734755,-0.01008389052003622,-0.959064781665802
99.7326118,23.034095764160156,-9.36799430847168,1.0410853624343872,-0.2829952836036682,0.0024620750918984413,-0.010207138955593109,-0.9590638279914856
99.7953011,23.02254295349121,-9.362520217895508,1.0405917167663574,-0.2829894423484802,0.0030009641777724028,-0.010263572447001934,-0.9590634703636169
